property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
75913,-37.893341,145.079196,20 Paget Street,HUGHESDALE,9960000,house,2013,4,2,2,SC_087,0.587,19918,0.22,31.85185185185185,0,hospital_166,2.443,S_167,0.587
5033,-37.861574,144.844421,20 Simmons Drive,SEAHOLME,10880000,house,2014,3,1,3,SC_033,3.891,19927,0.761,28.166666666666668,0,hospital_141,4.144,S_128,1.455
52674,-37.81983948,144.9909821,20 The Crofts,RICHMOND,8760000,house,2008,3,1,1,SC_068,1.764,19908,0.477,10.815126050420169,0,hospital_173,0.297,S_076,1.209
8483,-37.750345,144.781978,4 Mochrie Grove,CAIRNLEA,3420000,house,2012,3,2,1,SC_107,3.404,20002,1.704,33.05555555555556,0,hospital_057,3.077,S_152,0.606
10588,-37.79018,144.930229,45a Eastwood Street,KENSINGTON,6960000,house,2012,2,1,1,SC_011,1.513,20040,0.336,14.875,0,hospital_114,0.493,S_086,0.393
61121,-37.809531,145.219299,10 Hearthside Court,RINGWOOD,9360000,house,2016,3,3,2,SC_032,0.911,19902,1.106,43.22222222222222,0,hospital_105,2.099,S_040,0.874
6423,-37.780706,144.817531,20 Mclean Street,ALBION,8050000,house,2015,2,1,0,SC_102,1.423,20004,0.717,28.058823529411764,0,hospital_174,1.361,S_080,1.373
47677,-37.79592514,145.0342255,1 Duke Street,KEW,10692000,house,2009,2,1,1,SC_083,2.735,19931,1.969,20.076923076923077,0,hospital_029,1.16,S_039,1.133
42934,-37.718482,145.086439,19 Wilkinson Street,MACLEOD,5760000,house,2012,3,1,3,SC_017,4.44,19984,0.869,33.86666666666667,0,hospital_075,2.266,S_020,1.948
63202,-37.793764,145.30497,1 Moomba Court,CROYDON,6516000,house,2011,3,2,2,SC_022,2.015,19877,1.198,54.5,0,hospital_164,4.614,S_224,1.046
43459,-37.711594,145.076538,12 Linacre Street,WATSONIA,7904000,house,2010,3,2,3,SC_017,4.967,19984,0.643,33.86666666666667,0,hospital_037,2.018,S_020,2.21
73033,-37.858913,145.274177,16 Rose Avenue,BORONIA,4950000,house,2016,3,1,2,SC_049,4.957,19869,0.913,53.0,0,hospital_002,0.652,S_024,0.965
73770,-37.847832,145.297103,5 Flinders Crescent,BORONIA,5040000,house,2016,3,1,1,SC_049,5.276,19869,1.795,53.0,0,hospital_049,2.074,S_146,1.855
42702,-37.737394,145.062863,96 Grandview Grove,ROSANNA,13440000,house,2013,3,1,0,SC_017,2.105,19936,0.675,27.9375,0,hospital_090,1.65,S_100,2.472
55366,-37.836461,145.070295,25 Lansell Crescent,CAMBERWELL,6920000,house,2011,3,1,1,SC_099,1.727,19851,0.083,29.714285714285715,0,hospital_168,1.715,S_160,0.174
70389,-37.86117172,145.0930481,93 Baker Parade,ASHBURTON,5920000,house,2009,2,1,1,SC_042,1.805,19848,1.032,35.714285714285715,0,hospital_089,0.428,S_112,0.59
17135,-37.706855,144.923927,37 Harold Street,GLENROY,10448000,house,2015,4,2,2,SC_010,3.352,20032,0.645,32.875,0,hospital_184,4.281,S_209,0.095
38551,-37.773234,145.048384,11 Locksley Road,IVANHOE,9548000,house,2013,3,1,2,SC_001,0.829,19933,0.549,22.529411764705884,0,hospital_039,1.899,S_219,0.807
26299,-37.586307,144.904549,3 Armadale Road,CRAIGIEBURN,4056000,house,2015,3,2,2,SC_016,1.098,40221,3.831,45.92857142857143,0,hospital_104,7.303,S_178,2.735
58624,-37.814346,145.178294,17 O'Shannessy Street,NUNAWADING,7670000,house,2013,2,1,1,SC_088,0.566,19899,0.758,36.592592592592595,0,hospital_070,1.454,S_202,1.08
72448,-37.855697,145.255434,5 St Andrews Road,BAYSWATER,5500000,house,2015,3,1,1,SC_032,5.322,19870,1.914,49.90909090909091,0,hospital_002,1.121,S_139,1.738
72576,-37.850157,145.268736,78 Scoresby Road,BAYSWATER,7095000,house,2014,3,1,0,SC_032,5.446,19870,0.94,49.90909090909091,0,hospital_002,0.593,S_139,0.816
9774,-37.902924,144.633265,24 Foster Street,WERRIBEE,7575000,house,2016,4,2,2,SC_012,3.872,19921,2.478,39.75,0,hospital_073,4.969,S_050,2.822
84162,-37.852903,145.004959,56 Aberdeen Road,PRAHRAN,20230000,house,2016,2,1,1,SC_066,1.179,19946,0.822,22.583333333333332,0,hospital_132,0.371,S_115,0.541
92534,-37.98538208,145.094162,1/171 Warren Rd,MORDIALLOC,5614000,house,2008,3,1,2,SC_003,1.648,19864,1.784,40.9,0,hospital_001,1.96,S_003,1.498
46256,-37.710519,145.1234,8 Hughes Street,MONTMORENCY,8160000,house,2014,3,2,3,SC_051,5.203,19986,0.557,40.0,0,hospital_075,1.657,S_210,2.012
74632,-37.886041,145.06157,15 Walnut Street,CARNEGIE,19050000,house,2015,3,1,1,SC_041,0.293,19920,0.264,28.0,0,hospital_108,2.109,S_048,0.347
44936,-37.710919,145.097646,34 Duncan Avenue,GREENSBOROUGH,9040000,house,2014,3,1,3,SC_017,5.612,19985,1.214,37.86666666666667,0,hospital_075,0.969,S_020,0.725
34570,-37.71817398,145.0093689,3 Bedford Street,RESERVOIR,8177000,house,2008,2,1,0,SC_103,2.471,20010,0.253,32.083333333333336,0,hospital_139,0.998,S_225,1.862
50355,-37.775211,145.097392,67 Millicent Avenue,BULLEEN,20000000,house,2015,4,3,2,SC_009,1.168,19935,3.809,26.176470588235293,0,hospital_194,1.582,S_154,1.12
2382,-37.786208,144.879884,6 Havelock Street,MAIDSTONE,9520000,house,2011,3,2,1,SC_052,1.583,20023,1.801,19.6,0,hospital_056,0.95,S_049,1.666
9473,-37.846978,144.726086,3 Swinburne Court,TRUGANINA,3141000,house,2011,3,2,2,SC_053,1.89,46468,3.165,32.75,0,hospital_073,5.303,S_007,2.717
34850,-37.721753,144.998828,39 Taylor Avenue,RESERVOIR,4120000,house,2011,3,1,2,SC_103,2.004,20011,0.818,29.0,0,hospital_139,0.471,S_030,1.603
6273,-37.779829,144.835127,17 Leonard Street,SUNSHINE,6600000,house,2014,3,2,1,SC_102,0.31,20004,0.949,28.058823529411764,0,hospital_174,0.33,S_080,0.269
57956,-37.82611084,145.1577911,3 Alandale Road,BLACKBURN,9823000,house,2009,3,1,1,SC_002,1.418,19898,0.959,35.15151515151515,0,hospital_060,0.777,S_018,1.094
66413,-37.778123,145.329516,44 Greenslopes Drive,MOOROOLBARK,6630000,house,2010,3,1,1,SC_084,2.612,19877,1.677,54.5,0,hospital_113,2.859,S_168,2.33
67114,-37.757241,145.370079,17 Panorama Rise,LILYDALE,4160000,house,2014,4,2,2,SC_084,4.942,19876,1.978,59.666666666666664,0,hospital_151,1.294,S_233,1.769
66893,-37.7592297,145.363344,10-12 Bastow Road,LILYDALE,3200000,house,2011,3,1,2,SC_084,4.35,19876,1.437,59.666666666666664,0,hospital_113,0.813,S_233,1.182
28593,-37.806655,144.988333,3/104 Langridge Street,COLLINGWOOD,7900000,house,2010,1,2,1,SC_068,1.687,19976,0.532,9.764705882352942,0,hospital_170,0.599,S_175,0.521
54572,-37.82398224,145.0420227,5 Minona Street,HAWTHORN,5625000,house,2009,2,1,3,SC_083,0.688,19903,0.379,22.875,0,hospital_127,0.655,S_208,0.73
65197,-37.798257,145.317547,1A Dallas Court,KILSYTH,6383000,house,2013,4,2,2,SC_022,3.033,19877,1.57,54.5,0,hospital_113,5.2,S_224,0.767
68110,-37.84296,145.008081,46 Carters Avenue,TOORAK,9570000,house,2010,3,2,1,SC_038,0.266,19947,0.553,20.583333333333332,0,hospital_097,1.061,S_102,0.291
57971,-37.81284332,145.1432495,3 Stanley Grove,BLACKBURN,4888000,house,2008,2,1,1,SC_037,1.957,19897,0.911,35.421052631578945,0,hospital_154,2.068,S_147,2.028
12478,-37.701971,144.753048,18 Mark Drive,HILLSIDE,4250000,house,2016,3,2,2,SC_048,3.596,20000,1.864,39.05882352941177,0,hospital_057,8.468,S_163,0.89
23700,-37.648978,144.907541,55 Firth Way,GREENVALE,6250000,house,2014,3,2,2,SC_072,1.308,44817,2.11,39.92857142857143,0,hospital_104,1.151,S_211,2.479
69583,-37.860734,145.078828,15 Marquis Street,ASHBURTON,19800000,house,2010,4,2,3,SC_042,2.158,19848,0.26,35.714285714285715,0,hospital_098,0.647,S_112,1.458
24420,-37.719024,144.96835,44 Queens Parade,FAWKNER,5256000,house,2015,3,1,1,SC_030,2.19,19963,0.655,32.0,0,hospital_139,2.621,S_030,1.783
86715,-37.903804,144.996774,4 Sheridan Court,BRIGHTON,19320000,house,2012,3,2,2,SC_015,4.156,19952,0.526,20.0,0,hospital_198,0.974,S_151,0.776
20165,-37.799625,144.970421,38 Rathdowne Street,CARLTON,13380000,house,2014,2,1,1,SC_008,1.361,19843,1.291,8.00507614213198,0,hospital_188,0.425,S_200,0.683
3808,-37.813679,144.88595,7 Powell Street,YARRAVILLE,10770000,house,2013,3,1,1,SC_043,3.096,19996,0.426,15.545454545454545,0,hospital_056,2.287,S_201,1.788
23281,-37.750429,144.954926,93 Linda Street,COBURG,9240000,house,2011,4,2,2,SC_030,2.05,19966,0.757,26.0,0,hospital_084,0.51,S_173,1.322
15092,-37.734441,144.922168,20 Loeman Street,STRATHMORE,17160000,house,2010,3,2,2,SC_082,1.462,20034,0.671,27.875,0,hospital_184,1.741,S_197,1.524
70721,-37.87563324,145.0971985,3/9 Margot Street,CHADSTONE,5584000,house,2009,4,2,2,SC_042,0.535,19839,0.59,25.928571428571427,0,hospital_098,1.688,S_112,1.067
19546,-37.67526245,144.9029541,11 Lima Court,WESTMEADOWS,3156000,house,2008,3,1,1,SC_059,2.143,20030,1.705,36.875,0,hospital_104,3.138,S_153,1.677
47570,-37.710902,145.154302,8/19 Grove Street,ELTHAM,2015000,house,2012,4,2,0,SC_051,4.172,19987,0.642,44.0,0,hospital_075,4.314,S_194,0.56
73727,-37.864647,145.26273,45 Gertonia Avenue,BORONIA,5214000,house,2014,3,1,2,SC_049,5.192,19869,1.96,53.0,0,hospital_002,1.129,S_024,1.949
92537,-38.000109,145.09059,1/25 Collocott Street,MORDIALLOC,10080000,house,2010,4,2,3,SC_003,3.229,19863,0.765,44.36842105263158,0,hospital_001,1.882,S_119,0.949
51123,-37.788618,145.115412,26 Acheron Street,DONCASTER,7686000,house,2010,5,2,2,SC_091,0.946,20042,3.448,30.441176470588236,0,hospital_194,1.701,S_188,0.777
30125,-37.7665374,144.9991169,461 High Street,NORTHCOTE,4029000,house,2011,1,1,0,SC_103,3.011,20015,0.326,21.0,0,hospital_035,0.868,S_105,1.767
43702,-37.70866,145.082343,3 Tennyson Street,WATSONIA,10600000,house,2016,3,2,1,SC_017,5.383,19984,0.286,33.86666666666667,0,hospital_075,2.109,S_020,1.622
73741,-37.85619354,145.2810211,48 Herbert Street,BORONIA,5400000,house,2009,3,1,2,SC_049,4.88,19869,0.559,53.0,0,hospital_049,0.728,S_024,0.686
47546,-37.70745468,145.1542511,8 Helene Street,ELTHAM,5130000,house,2008,4,2,3,SC_051,3.792,19987,0.884,44.0,0,hospital_075,4.269,S_194,0.902
15303,-37.737709,144.926616,401 Pascoe Vale Road,STRATHMORE,6820000,house,2010,3,1,0,SC_082,1.898,20035,0.658,25.875,0,hospital_184,1.964,S_197,1.612
17119,-37.71156311,144.9351502,36 Farview Street,GLENROY,2640000,house,2009,2,1,1,SC_030,2.669,20033,1.395,30.88235294117647,0,hospital_184,4.327,S_004,0.596
22651,-37.745944,144.96319,35 Railway Place,COBURG,8048000,house,2010,2,1,0,SC_030,1.896,19965,0.401,28.0,0,hospital_084,1.001,S_173,0.459
45501,-37.68833,145.102704,8 Kowa Court,GREENSBOROUGH,12189000,house,2016,3,2,2,SC_062,4.352,19985,1.806,37.86666666666667,0,hospital_075,1.891,S_210,1.645
47183,-37.705842,145.168543,41 Floriston Grove,ELTHAM,7875000,house,2013,3,2,2,SC_051,3.665,19987,2.016,44.0,0,hospital_075,5.52,S_194,1.379
37085,-37.634332,145.040398,22 Chettam Street,EPPING,5980000,house,2016,4,2,2,SC_062,4.42,20005,2.205,42.833333333333336,0,hospital_053,2.85,S_196,2.711
78831,-37.959559,145.159829,22  Woodward street,SPRINGVALE,3560000,house,2014,2,1,1,SC_057,3.878,19891,0.43,45.95652173913044,0,hospital_124,2.067,S_075,0.989
64018,-37.792041,145.288231,24 Plumer Street,CROYDON,7200000,house,2012,3,1,0,SC_022,0.906,19878,0.771,50.63636363636363,0,hospital_164,3.362,S_181,0.774
61811,-37.813987,145.218898,32 Sherbrook Avenue,RINGWOOD,9540000,house,2015,3,2,2,SC_032,0.883,19901,0.766,41.22222222222222,0,hospital_105,2.15,S_040,0.896
86043,-37.90381,144.99594,12 Berwick Street,BRIGHTON,22080000,house,2012,3,2,2,SC_015,4.132,19952,0.598,20.0,0,hospital_198,0.933,S_151,0.845
90662,-37.968444,145.057827,4 Holmby Road,CHELTENHAM,11160000,house,2015,3,2,2,SC_079,2.605,19866,0.35,36.65,0,hospital_082,0.893,S_023,1.015
90543,-37.9682242,145.0762609,32 Derring Lane,CHELTENHAM,7920000,house,2010,3,2,2,SC_003,1.169,19865,1.804,38.9,0,hospital_109,0.639,S_003,1.767
61900,-37.794431,145.248593,4 Baron Court,RINGWOOD,9367000,house,2010,3,1,1,SC_032,2.681,19879,1.957,46.5,0,hospital_164,1.606,S_157,0.649
90181,-37.959487,145.066632,19A Friendship Square,CHELTENHAM,10234000,house,2012,4,2,2,SC_003,2.357,19866,1.326,36.65,0,hospital_109,0.795,S_023,0.949
93609,-38.019072,145.098104,6H Laura Street,ASPENDALE,12036000,house,2015,4,2,1,SC_003,5.395,19862,0.974,46.05882352941177,0,hospital_001,3.865,S_119,1.583
93456,-37.993815,145.095105,5 Waratah Avenue,MORDIALLOC,9975000,house,2010,2,1,2,SC_003,2.58,19863,1.564,44.36842105263158,0,hospital_001,1.986,S_119,1.749
13808,-37.757811,144.911949,13 Cliff Street,ESSENDON,20250000,house,2012,4,2,3,SC_085,2.643,20037,0.424,20.88235294117647,0,hospital_128,1.021,S_025,1.385
39650,-37.695478,145.060403,1380 Plenty Road,BUNDOORA,10761000,house,2014,4,2,2,SC_062,5.354,19984,2.686,33.86666666666667,0,hospital_041,0.499,S_155,0.606
82548,-37.901968,145.277407,12 Sanctuary Crescent,ROWVILLE,7490000,house,2014,3,2,2,SC_049,2.836,19868,2.747,55.0,0,hospital_150,3.171,S_199,1.803
86790,-37.912493,144.996723,47 Carpenter Street,BRIGHTON,24300000,house,2015,3,2,1,SC_046,4.732,19951,0.296,22.0,0,hospital_156,0.461,S_150,0.275
44967,-37.701052,145.102219,37 Hailes Street,GREENSBOROUGH,10240000,house,2012,3,1,2,SC_062,5.69,19985,0.622,37.86666666666667,0,hospital_075,0.556,S_210,0.231
53063,-37.81669,145.010238,33 Crown Street,RICHMOND,9400000,house,2014,3,2,1,SC_083,2.269,19906,1.233,12.774193548387096,0,hospital_122,0.688,S_076,1.512
15403,-37.727753,144.916941,58 Lebanon Street,STRATHMORE,12600000,house,2016,4,2,1,SC_082,1.218,20034,1.046,27.875,0,hospital_184,1.927,S_198,1.879
67581,-37.754565,145.336077,56 Victoria Road,LILYDALE,6252000,house,2015,5,3,3,SC_084,1.989,19876,1.029,59.666666666666664,0,hospital_151,1.815,S_233,1.284
67034,-37.767664,145.362709,14 Kenthurst Court,LILYDALE,11025000,house,2015,4,2,2,SC_084,4.421,19876,1.89,59.666666666666664,0,hospital_113,0.941,S_081,1.44
60921,-37.834173,145.19273,70 Park Drive,VERMONT,5060000,house,2011,3,2,2,SC_088,2.017,19900,1.8,39.5,0,hospital_010,2.643,S_202,1.847
7550,-37.747858,144.771751,52 President Road,ALBANVALE,4845000,house,2012,3,1,2,SC_048,3.136,20002,2.513,33.05555555555556,0,hospital_057,4.017,S_070,0.359
64463,-37.81141,145.293494,40 Barclay Avenue,CROYDON,7420000,house,2015,3,2,1,SC_022,1.65,19878,2.109,50.63636363636363,0,hospital_164,3.358,S_042,1.482
80149,-37.982453,145.168659,33A Kingsclere Avenue,KEYSBOROUGH,5373000,house,2016,4,2,2,SC_057,1.215,19890,1.843,48.82608695652174,0,hospital_096,1.261,S_079,1.228
4235,-37.843113,144.869701,2/24 Maddox,NEWPORT,12480000,house,2016,3,2,2,SC_033,2.724,19994,1.223,20.59090909090909,0,hospital_141,2.881,S_056,2.218
44568,-37.699779,145.091613,2/27 Kempston Street,GREENSBOROUGH,5488000,house,2012,3,1,2,SC_062,5.381,19984,1.422,33.86666666666667,0,hospital_075,1.39,S_020,0.924
93728,-37.9877,145.092002,9 Alma Road,PARKDALE,4864000,house,2013,3,2,2,SC_003,1.862,19864,1.5,40.9,0,hospital_001,1.713,S_003,1.363
92400,-37.975402,145.061059,7 Alvena Street,MENTONE,9537000,house,2010,2,1,1,SC_003,2.503,19865,0.805,38.9,0,hospital_133,0.823,S_011,0.696
33484,-37.709672,144.996096,1/91 O'Connor Court,RESERVOIR,4199000,house,2010,2,1,1,SC_103,3.369,20009,1.198,33.083333333333336,0,hospital_139,0.896,S_030,2.478
87867,-37.943305,145.017937,60 David Street,HAMPTON,23250000,house,2015,3,2,2,SC_046,1.841,19948,1.411,28.933333333333334,0,hospital_036,1.252,S_214,0.437
5354,-37.86446762,144.8447113,8 Sussex Street,SEAHOLME,11050000,house,2009,4,1,2,SC_033,4.211,19927,0.5,28.166666666666668,0,hospital_141,4.124,S_128,1.351
36753,-37.69667816,145.0184784,11 Romsey Street,RESERVOIR,5250000,house,2009,3,2,0,SC_047,4.776,20008,0.615,36.083333333333336,0,hospital_139,2.94,S_228,2.666
46312,-37.6959781,145.1295192,1 Chantelle Rise,ST HELENA,8262000,house,2010,4,2,2,SC_051,3.64,19985,2.073,37.86666666666667,0,hospital_075,2.319,S_051,1.353
23756,-37.640896,144.893096,7 Arncliffe Boulevard,GREENVALE,6300000,house,2015,3,3,2,SC_075,0.991,44817,3.667,39.92857142857143,0,hospital_104,2.644,S_211,0.996
13651,-37.756873,144.930784,1/74 Albion Street,ESSENDON,6230000,house,2015,3,1,1,SC_011,3.118,20037,1.287,20.88235294117647,0,hospital_128,1.692,S_025,1.466
23307,-37.64505,144.895119,1 Clanranald Way,GREENVALE,6669000,house,2015,4,2,2,SC_075,1.316,44817,3.254,39.92857142857143,0,hospital_104,2.317,S_211,1.302
49580,-37.807746,145.101907,5 Pryton Court,BALWYN,37600000,house,2010,4,2,2,SC_020,2.138,19896,1.339,33.63636363636363,0,hospital_117,1.36,S_136,0.389
86888,-37.88692474,144.9968262,548 New Street,BRIGHTON,12960000,house,2009,3,2,1,SC_015,2.475,19954,0.432,16.9375,0,hospital_116,1.111,S_193,0.806
62028,-37.7970314,145.2481842,49 Jeffrey Drive,RINGWOOD,4970000,house,2009,3,1,3,SC_032,2.442,19879,1.672,46.5,0,hospital_164,1.36,S_157,0.607
22007,-37.734627,144.949977,15 Autumn Street,COBURG,7614000,house,2016,2,1,2,SC_030,0.248,19964,1.139,30.0,0,hospital_084,2.29,S_172,1.554
33129,-37.743905,144.997058,7 Leicester Street,PRESTON,9760000,house,2012,3,1,1,SC_103,0.646,20013,0.329,25.0,0,hospital_035,2.319,S_084,0.909
59319,-37.8121,145.195398,11 Burnett Street,MITCHAM,12600000,house,2014,4,2,0,SC_088,1.607,19900,0.724,39.5,0,hospital_010,0.216,S_202,2.138
65469,-37.79611,145.307033,67 Timms Avenue,KILSYTH,11815000,house,2016,4,2,2,SC_022,2.133,19877,1.35,54.5,0,hospital_164,4.707,S_224,0.732
18732,-37.685605,144.931912,34 Stanhope Street,BROADMEADOWS,3880000,house,2010,3,1,2,SC_072,3.972,20030,1.12,36.875,0,hospital_104,4.016,S_153,1.232
13834,-37.750052,144.919926,14 Kilmartin Street,ESSENDON,8710000,house,2010,2,1,1,SC_082,2.19,20036,0.329,23.875,0,hospital_184,1.566,S_197,1.036
60235,-37.8160748,145.1995804,7/630 Whitehorse Road,MITCHAM,8500000,house,2011,3,1,2,SC_088,1.796,19900,0.703,39.5,0,hospital_010,0.79,S_202,2.232
65910,-37.766751,145.321575,186 Hayrick Lane,MOOROOLBARK,6690000,house,2014,4,2,1,SC_084,1.17,19877,2.16,54.5,0,hospital_113,2.971,S_168,0.896
67549,-37.738792,145.340182,5 Wotan Court,LILYDALE,8428000,house,2014,4,2,2,SC_084,3.159,19876,1.976,59.666666666666664,0,hospital_151,2.112,S_233,2.306
36011,-37.680611999999996,145.039443,44 Bickley Avenue,THOMASTOWN,6420000,house,2010,4,1,1,SC_062,5.181,20007,2.217,38.083333333333336,0,hospital_041,2.397,S_228,2.162
63756,-37.787115,145.267617,19 Highland Avenue,CROYDON,9010000,house,2010,4,1,2,SC_022,1.904,19878,1.47,50.63636363636363,0,hospital_164,2.53,S_181,1.538
28181,-37.797392,144.983583,210 Kerr Street,FITZROY,17120000,house,2014,2,2,2,SC_008,2.013,19975,0.976,10.8125,0,hospital_178,1.245,S_060,0.451
2597,-37.81277847,144.8706665,1 Jepson Street,YARRAVILLE,6720000,house,2008,3,1,3,SC_043,2.276,20022,1.652,21.6,0,hospital_056,2.578,S_149,2.275
471,-37.799785,144.892727,18 Victoria Street,FOOTSCRAY,5880000,house,2014,2,1,1,SC_011,2.828,20024,0.322,17.6,0,hospital_003,0.899,S_201,0.477
76686,-37.918558,145.134805,2041-2043 Dandenong Road,CLAYTON,28800000,house,2014,4,2,2,SC_073,4.696,19915,1.427,38.77777777777778,0,hospital_065,1.151,S_169,1.642
62633,-37.838012,145.239972,19 Dirkala Avenue,HEATHMONT,9295000,house,2010,3,2,1,SC_032,2.978,19871,1.151,45.90909090909091,0,hospital_179,1.678,S_139,2.43
45236,-37.70587158,145.0899353,500 Greensborough Road,GREENSBOROUGH,3141000,house,2008,3,1,1,SC_017,5.865,19984,0.783,33.86666666666667,0,hospital_075,1.406,S_020,0.902
5478,-37.791608,144.848218,12 Kent Street,BRAYBROOK,3280000,house,2010,2,1,1,SC_043,1.191,20021,1.392,25.666666666666668,0,hospital_174,2.075,S_149,1.191
66223,-37.761122,145.316119,304 Manchester Road,MOOROOLBARK,6050000,house,2015,4,1,3,SC_084,0.383,19877,2.65,54.5,0,hospital_113,3.404,S_168,0.317
70449,-37.8748703,145.0969544,1/4 Vision Street,CHADSTONE,6006000,house,2009,2,1,1,SC_042,0.552,19839,0.555,25.928571428571427,0,hospital_098,1.609,S_112,0.979
23423,-37.653864,144.89799,14 Winster Court,GREENVALE,9840000,house,2016,3,2,2,SC_075,2.141,44817,2.598,39.92857142857143,0,hospital_104,2.008,S_211,2.108
22389,-37.751952,144.948623,25 Donne Street,COBURG,9840000,house,2013,3,2,1,SC_030,2.18,19966,1.196,26.0,0,hospital_084,0.892,S_172,1.857
90702,-37.965035,145.080789,42 Jells Road,CHELTENHAM,6360000,house,2015,3,1,0,SC_003,0.994,19866,2.309,36.65,0,hospital_109,0.593,S_003,2.144
6973,-37.784071,144.817505,70  Forrest Street,ALBION,9280000,house,2016,3,1,1,SC_102,1.427,20004,0.955,28.058823529411764,0,hospital_174,1.5,S_080,1.398
36591,-37.672725,145.044087,86 Casey Drive,LALOR,3630000,house,2013,3,1,1,SC_062,4.337,20006,2.49,39.84615384615385,0,hospital_041,2.667,S_229,2.216
961,-37.803499,144.905267,39 Whitehall Street,FOOTSCRAY,3624000,house,2011,2,1,0,SC_011,2.538,20025,0.325,14.146341463414634,0,hospital_003,1.894,S_201,0.708
96480,-38.015516,145.279911,13 Arrino Crescent,HALLAM,5148000,house,2015,4,2,3,SC_077,3.001,19885,0.923,58.54545454545455,0,hospital_069,2.768,S_212,1.733
79298,-37.950902,145.159327,66 Sandown Road,SPRINGVALE,10032000,house,2015,5,3,2,SC_057,4.815,19913,0.539,43.958333333333336,0,hospital_124,2.813,S_075,0.736
45628,-37.679912,145.122192,1 Theodore Court,PLENTY,2730000,house,2013,4,2,2,SC_051,3.379,19985,2.945,37.86666666666667,0,hospital_075,3.154,S_051,1.328
92517,-38.02235413,145.1067047,1 Tarongo Drive,ASPENDALE,5225000,house,2009,3,2,1,SC_003,5.908,19862,0.673,46.05882352941177,0,hospital_001,4.615,S_119,2.37
50717,-37.784179,145.140258,10 Sharon Street,DONCASTER,9120000,house,2015,3,2,2,SC_091,1.296,19897,4.075,35.421052631578945,0,hospital_194,2.512,S_188,1.464
69884,-37.871276,145.076275,3 Karnak Road,ASHBURTON,13230000,house,2013,3,2,2,SC_042,1.499,19847,0.443,36.714285714285715,0,hospital_098,1.116,S_112,1.628
21134,-37.775756,144.955344,366 Barkly Street,BRUNSWICK,13650000,house,2015,3,2,2,SC_011,3.527,19969,0.309,20.0,0,hospital_102,1.048,S_138,0.619
89301,-37.961305,145.025203,2 Darcy Avenue,SANDRINGHAM,12300000,house,2016,4,2,2,SC_079,1.943,19872,2.048,39.583333333333336,0,hospital_058,0.559,S_214,1.789
68806,-37.857703,145.03934,1337 High Street,MALVERN,15600000,house,2014,2,1,2,SC_023,2.082,19911,0.952,14.923076923076923,0,hospital_183,0.662,S_235,0.957
76045,-37.897198,145.097775,3 Grant Street,OAKLEIGH,4488000,house,2013,2,1,0,SC_087,1.725,19917,0.904,33.851851851851855,0,hospital_166,0.756,S_026,1.623
